ts,100100024_pressure,100100024_flow,100100020_pressure,100100020_flow,100100017_pressure,100100017_flow,79_pressure,79_flow,12167_pressure,12167_flow,100004_pressure,100004_flow,1002196_pressure,1002196_flow,100100009_pressure,100100009_flow,100100028_pressure,100100028_flow,100100006_pressure,100100006_flow,100100019_pressure,100100019_flow,100100005_pressure,100100005_flow,100100008_pressure,100100008_flow,100100014_pressure,100100014_flow,11142_pressure,11142_flow,12166_pressure,12166_flow,hour_in_wm3,hour_out_wm3,100100022_flow,10012167_flow
2022-10-01 12:00:00,1513.8888,18424.6,530.59625,16597.285,1823.017,26819.0,1801.7509,11698.924,712.31997,8915.779,728.366,626.3849,738.0053,2016.1406,0.0,908.0,1444.0,749.1511,1466.2905,104.43164,1397.5694,11050.029,1178.9017,1.8674011,1.6782407,648.84375,1569.8526,441.24518,538.377,0.0,762.4975,12805.656,8.2873023775,6.507316457139168,0.0,0
2022-10-01 13:00:00,1522.5694,10840.51,572.55206,16444.791,1815.205,26357.0,1794.59,12265.568,745.75996,6106.3135,754.589,0.0,758.1156,1350.3281,0.0,908.0,1505.125,742.4584,1506.1667,104.43164,1440.9722,10653.411,1178.9017,1.8674011,1.7361112,457.33594,1572.8366,1522.1023,611.506,8440.75,765.7288,7762.5703,7.462790230833333,5.507030400201667,0.0,0
2022-10-01 14:00:00,1534.7223,9333.428,684.1328,15469.617,1851.661,23840.0,1833.867,11314.391,757.11995,4915.427,761.82294,0.0,766.2176,1064.0938,0.0,908.0,1536.375,695.5786,1540.9794,104.43164,1472.2222,10613.796,1178.9017,1.8674011,1.8518519,578.2031,1619.7667,302.2981,721.959,12904.5,771.3563,6049.4883,7.059122877499999,4.910043690918334,0.0,0
2022-10-01 15:00:00,1531.25,10208.622,648.77783,0.0,1804.789,25033.0,1785.476,12045.418,744.64,5854.714,751.3111,0.0,755.9454,1307.7969,0.0,908.0,1511.75,752.4691,1513.4007,104.43164,1447.9167,11017.226,1178.9017,1.8674011,1.7939815,410.0,1576.6344,211.20517,781.634,11326.0,763.5438,7295.2285,5.246368622833333,4.166773780568334,0.0,0
2022-10-01 16:00:00,1538.1944,14397.828,624.4543,960.64404,1812.3839,25148.0,1792.4199,13786.994,718.71996,9567.227,732.2091,0.0,742.1286,1575.0469,0.0,908.0,1490.125,754.5565,1500.1085,104.43164,1434.0278,11054.6455,1178.9017,1.8674011,1.7361112,817.0781,1565.241,178.63098,777.511,12048.75,763.8875,9968.582,5.730900968666666,4.352117976385,0.0,0
2022-10-01 17:00:00,1527.7779,21258.309,591.45026,10707.215,1742.7269,25438.0,1724.716,13403.58,671.84,12067.162,688.57944,1445.9375,737.4989,1765.4844,0.0,908.0,1398.5,3888.79374,1432.7438,104.43164,1375.0,11613.198,1178.9017,1.8674011,1.8518519,552.75,1499.0505,501.18872,756.462,13545.75,756.99,15330.4375,7.126877914166666,5.69473032686,0.0,0
2022-10-01 18:00:00,1520.8333,25056.39,571.9191,5423.6997,1760.0869,29059.0,1737.085,14415.314,693.6,9504.926,709.8291,723.4409,737.4989,1765.4844,0.0,908.0,1353.1251,813.59705,1378.219,104.43164,1307.2917,11381.3545,1178.9017,1.8674011,1.7939815,334.98438,1452.1204,410.16827,761.019,13541.25,761.8438,14002.844,8.243588445000002,6.346532252176667,0.0,0
2022-10-01 19:00:00,1526.0417,19908.738,599.7691,4299.5557,1780.051,27592.0,1756.6149,11764.764,751.04,5775.2617,756.17146,0.0,737.4989,1765.4844,0.0,908.0,1441.75,755.10815,1455.6206,104.43164,1380.2084,10894.278,1178.9017,1.8674011,1.7361112,455.35938,1535.6723,303.34436,688.541,0.0,770.96754,7304.9473,7.518142275833334,4.786822336226667,0.0,0
2022-10-01 20:00:00,1534.7223,4336.587,383.5701,59.54666,1829.3099,21880.0,1812.3839,11814.58,756.32,4835.9365,760.0145,0.0,737.4989,1765.4844,0.0,908.0,1540.0,755.64026,1548.4846,104.43164,1480.9028,10436.844,1178.9017,1.8674011,1.7939815,456.70312,1638.7558,265.11902,398.846,0.0,769.57756,6298.957,5.117401773358334,3.8557238575933335,0.0,0
2022-10-01 21:00:00,1545.1388,0.0,309.8762,0.0,1821.064,14773.0,1808.044,14283.916,762.72,4024.7441,765.66595,0.0,737.4989,1765.4844,0.0,908.0,1544.0626,4228.038,1551.9207,104.43164,1493.0556,10391.813,1178.9017,1.8674011,1.7361112,506.46875,1651.5056,275.78973,319.424,0.0,773.455,5093.635,4.124669679191667,3.7458246970433335,0.0,0
