ts,100100024_pressure,100100024_flow,100100020_pressure,100100020_flow,100100017_pressure,100100017_flow,79_pressure,79_flow,12167_pressure,12167_flow,100004_pressure,100004_flow,1002196_pressure,1002196_flow,100100009_pressure,100100009_flow,100100028_pressure,100100028_flow,100100006_pressure,100100006_flow,100100019_pressure,100100019_flow,100100005_pressure,100100005_flow,100100008_pressure,100100008_flow,100100014_pressure,100100014_flow,11142_pressure,11142_flow,12166_pressure,12166_flow,hour_in_wm3,hour_out_wm3,100100022_flow,10012167_flow
2022-08-25 12:00:00,1644.0972,25407.102,748.06116,8887.355,1764.861,35482.0,1730.1409,11359.398,671.84,10431.32,689.8228,421.89264,741.91153,1013.46094,0.0,908.0,1123.1251,648.08386,1162.9232,104.43164,1069.4444,12008.703,1153.1204,0.0,1.6203703,2180.875,1341.9839,356.96265,717.402,0.0,742.95,14002.217,9.165098983333333,7.900633984531668,0.0,0
2022-08-25 13:00:00,1649.3056,23650.729,851.95605,7213.3477,1711.479,29810.0,1687.8259,12101.725,697.43997,8310.3125,710.73335,0.0,741.91153,1013.46094,0.0,908.0,1234.0,2000.31044,1257.4147,104.43164,1175.3472,11327.065,1258.4913,0.0,1.7361112,1084.1875,1394.0681,1302.8088,820.26,0.0,743.83503,11532.609,8.377906686666668,7.169024055107499,0.0,0
2022-08-25 14:00:00,1652.7777,22596.127,639.82605,10033.471,1757.2659,29737.0,1731.226,11795.461,709.27995,7735.5684,716.1588,0.0,741.91153,1013.46094,0.0,908.0,1321.125,646.8345,1340.2416,104.43164,1260.4167,10933.4,1339.9364,0.0,1.3888889,995.7031,1457.2747,342.4278,634.942,0.0,742.3038,9126.35,8.229147989166666,6.972116208924999,0.0,0
2022-08-25 15:00:00,1657.986,20917.68,544.3404,10811.599,1773.1069,30102.0,1747.067,11870.393,699.84,8478.0625,712.7679,0.0,741.91153,1013.46094,0.0,908.0,1381.3751,1384.13404,1391.4206,104.43164,1324.6528,10955.882,1394.4284,0.0,1.6203703,1164.0312,1479.2477,526.74976,596.316,8272.5,743.51627,10406.416,8.269727205833334,6.895549778766667,108.79182916666667,0
2022-08-25 16:00:00,1656.25,26303.04,558.8079,10776.877,1789.8159,30570.0,1761.606,11775.428,674.56,10454.682,691.74427,393.51135,708.6355,2270.0,0.0,908.0,1383.9376,647.6609,1411.6753,104.43164,1343.75,10687.143,1412.5925,0.0,1.7361112,930.53125,1496.6091,519.3767,605.43,8070.75,740.50003,12998.291,8.6717233525,7.306943711849999,0.0,0
2022-08-25 17:00:00,1652.7777,28117.59,581.956,14930.584,1701.931,26507.0,1681.3159,12378.096,609.76,13438.486,646.30616,1880.656,680.4232,2116.6875,0.0,908.0,1323.5624,2517.5896,1362.6664,104.43164,1307.2917,10924.59,1377.4363,0.0,1.6203703,1068.4375,1455.9183,645.2997,613.242,7084.125,741.06,17692.883,9.082236046666669,8.411411629315,0.0,0
2022-08-25 18:00:00,1652.7777,29870.709,544.06915,15403.235,1618.82,25930.0,1662.22,12476.182,641.76,11204.727,656.3659,1624.0278,685.9933,2334.7812,0.0,908.0,1243.1874,652.57935,1282.733,104.43164,1222.2222,10754.581,1292.6708,1.2716675,1.7361112,1157.9688,1359.8878,1697.4412,596.09896,8285.25,740.90254,17218.824,9.265581210833336,8.575964464463333,0.0,0
2022-08-25 19:00:00,1656.25,29370.787,588.7376,14983.949,1643.775,26227.0,1662.22,12476.182,707.35997,6975.0605,716.6109,0.0,687.29544,2326.125,0.0,908.0,1284.1876,649.9132,1314.0191,104.43164,1234.375,10387.322,1306.538,2.038391,1.6203703,924.1875,1382.4035,348.83563,627.347,7560.25,745.0975,10600.58,9.284780575,7.627835496759167,0.0,0
2022-08-25 20:00:00,1652.7777,24603.955,652.033,14147.066,1744.0289,26085.0,1662.22,12476.182,725.28,5907.673,730.28755,0.0,687.29544,2326.125,0.0,908.0,1411.125,649.79456,1432.4725,104.43164,1354.1667,9470.433,1421.8699,0.0,1.7361112,1284.5625,1499.3218,342.43628,670.747,7679.5,747.17003,7303.217,8.88395632,6.668398107131668,0.0,0
2022-08-25 21:00:00,1652.7777,19381.969,793.453,11548.495,1762.6909,18929.0,1662.22,12476.182,734.07996,4572.463,735.826,0.0,687.29544,2326.125,0.0,908.0,1523.5,54.068176,1537.905,104.43164,1467.014,9008.047,1481.9282,0.0,1.6203703,937.34375,1601.049,326.12305,820.911,8712.5,746.4126,6095.0664,7.768856724999999,6.07764054244,0.0,0
2022-08-25 22:00:00,1647.5694,18267.98,869.95,9610.304,1639.0009,9844.0,1662.22,12476.182,731.83995,3907.942,737.1824,0.0,687.29544,2326.125,0.0,908.0,1541.6875,0.0,1535.3733,104.43164,1482.6388,9088.009,1481.9282,0.0,1.6782407,1128.9688,1572.8366,539.8523,915.08895,9115.25,743.9463,6453.6885,6.038266655833333,5.834960939341667,0.0,0
2022-08-25 23:00:00,1642.3612,18030.924,875.9179,0.0,1663.522,15631.0,1662.22,12476.182,744.64,2564.7817,748.3724,0.0,687.29544,2326.125,0.0,908.0,1517.4999,0.0,1522.714,104.43164,1458.3333,8933.768,1481.9282,0.0,1.6782407,842.2344,1552.4912,490.07147,922.901,7843.25,746.1063,4070.9644,5.433617166833333,5.671625130695834,0.0,0
2022-08-26 00:00:00,1651.0416,2707.587,893.3693,0.0,1658.314,16967.0,1662.22,12476.182,740.79996,2968.5684,741.13846,0.0,687.29544,2326.125,0.0,908.0,1495.8749,0.0,1459.5993,104.43164,1406.25,9401.456,1481.9282,0.0,1.7361112,862.96875,1519.9385,638.20605,940.044,6961.0,745.44007,4324.0176,4.30392036,5.370084758958334,0.0,0
2022-08-26 01:00:00,1651.0416,2722.3655,894.5448,0.0,1629.887,17552.0,1662.22,12476.182,738.72,2298.1094,740.2342,0.0,687.29544,2326.125,0.0,908.0,1495.8749,0.0,1399.1067,104.43164,1340.2778,9811.642,1481.9282,0.0,1.6203703,1214.0625,1461.3436,2049.9834,910.966,0.0,745.44007,4324.0176,4.184411145,5.313265763704167,0.0,0
2022-08-26 02:00:00,1651.0416,2671.6638,739.3807,0.0,1640.9539,16486.0,1662.22,12476.182,742.08,2433.7876,743.7381,0.0,687.29544,2326.125,0.0,908.0,1413.6875,0.0,1404.4416,104.43164,1340.2778,9519.175,1481.9282,0.0,1.6203703,789.0781,1479.7902,2062.5503,738.885,0.0,747.9725,3396.1772,4.093665484333333,5.1168868394375,0.0,0
2022-08-26 03:00:00,1651.0416,2707.998,580.32837,68.319565,1647.03,16458.0,1662.22,12476.182,742.72,2570.5273,743.05993,0.0,687.29544,2326.125,0.0,908.0,1406.625,0.0,1407.6967,104.43164,1343.75,9473.078,1481.9282,0.0,1.8518519,575.21875,1486.572,1880.7305,584.16396,0.0,746.1063,3799.9082,4.129849630200001,5.206312051983334,0.0,0
2022-08-26 04:00:00,1651.0416,2661.8127,815.8777,13220.683,1633.359,16424.0,1662.22,12476.182,732.8,3369.4849,734.69573,0.0,687.29544,2326.125,0.0,908.0,1397.3124,0.0,1388.9792,104.43164,1328.125,10077.929,1481.9282,0.0,1.6782407,766.2656,1473.2797,2287.315,789.446,0.0,742.3863,4336.337,5.518319729166667,5.4230133943166665,0.0,0
2022-08-26 05:00:00,1651.0416,2671.2449,879.6252,10996.824,1583.666,16420.0,1662.22,12476.182,711.2,7491.4697,721.3582,0.0,687.29544,2326.125,0.0,908.0,1313.6251,0.0,1316.1892,104.43164,1255.2084,10740.192,1481.9282,0.0,1.6782407,880.21875,1415.7699,442.4552,874.07595,0.0,738.39754,7882.8955,5.262379111666667,5.7835719035375,0.0,0
2022-08-26 06:00:00,1644.0972,4503.238,857.38135,20088.973,1676.759,31499.0,1662.22,12476.182,673.11996,10228.715,688.57944,626.60034,687.29544,2326.125,0.0,908.0,1181.1249,0.0,1191.3158,104.43164,1131.9444,11548.363,1206.9288,0.0,1.8518519,711.0625,1359.6166,1535.1245,843.26196,0.0,736.73874,12614.85,6.913347414166668,6.868192949691666,916.5803428571427,0
2022-08-26 07:00:00,1644.0972,4360.0864,284.9197,20974.135,1697.591,34189.0,1662.22,12476.182,693.6,8595.814,705.8731,0.0,687.29544,2326.125,0.0,908.0,1066.1874,749.699,1076.9315,104.43164,1008.6806,11662.11,1078.609,0.0,1.7361112,913.5469,1282.8466,1732.8359,878.416,0.0,735.49753,10355.762,8.181075942500001,7.505018987566668,0.0,0
2022-08-26 08:00:00,1631.9444,33682.16,806.2025,8588.478,1578.892,32504.0,1662.22,12476.182,695.36,8413.461,708.0206,0.0,718.25665,1269.6406,0.0,908.0,1099.8125,0.0,1131.004,104.43164,1031.25,11952.666,1119.8198,0.0,1.6203703,1007.4375,1243.7834,1869.5073,795.739,0.0,741.25755,10613.369,9.679121175833332,7.387145141212501,0.0,0
2022-08-26 09:00:00,1635.4167,31486.812,572.55206,11650.499,1643.124,29969.0,1662.22,12476.182,689.75997,8745.75,704.6297,0.0,715.79707,1927.2031,0.0,908.0,1218.1873,0.0,1238.3355,104.43164,1161.4584,11307.207,1236.6163,0.0,1.6782407,1432.8125,1340.085,3551.3623,575.26696,0.0,741.63,10688.164,9.631498141666667,8.036053897334165,0.0,0
2022-08-26 10:00:00,1638.8888,32310.975,604.19977,11326.073,1560.8809,29433.0,1662.22,12476.182,664.8,10275.551,685.5276,853.9501,702.41433,1837.375,0.0,908.0,1156.3125,0.0,1183.9012,104.43164,1107.6388,11785.625,1183.5892,0.0,1.5046297,1449.9688,1246.2248,3816.4268,695.05095,10539.5,737.2813,13829.791,9.489900433333334,8.88423713523,0.0,0
2022-08-26 11:00:00,1642.3612,33668.07,571.46704,15363.317,1507.0649,29683.0,1662.22,12476.182,636.32,11673.75,661.11314,1643.5208,685.5593,2286.5625,0.0,908.0,1072.1874,0.0,1103.8773,104.43164,1024.3056,12171.216,1103.2182,1.8821411,1.7939815,2056.0625,1177.3217,1760.7239,679.861,11439.75,730.81,15584.27,9.713936062500002,9.3012619239725,0.0,0
