ts,100100024_pressure,100100024_flow,100100020_pressure,100100020_flow,100100017_pressure,100100017_flow,79_pressure,79_flow,12167_pressure,12167_flow,100004_pressure,100004_flow,1002196_pressure,1002196_flow,100100028_pressure,100100028_flow,100100006_pressure,100100019_pressure,100100019_flow,100100005_pressure,100100005_flow,100100008_pressure,100100008_flow,100100014_pressure,100100014_flow,11142_pressure,11142_flow,12166_pressure,12166_flow,10012167_flow
2022-10-07 21:00:00,1527.7779,10386.236,402.64914,10934.253,1430.247,27254.0,1409.632,19821.578,485.75997,7556.201,499.70612,0.0,401.48297,1798.1406,648.3438,6523.3026,669.12615,512.1528,14252.754,558.4931,2.0835571,1896.2386,1326.0312,983.6332,3069.8867,472.62597,8886.0,549.02756,12054.805,0.0
2022-10-07 22:00:00,1534.7223,1800.8632,336.36984,0.0,1534.4069,34367.0,1503.376,19080.422,510.08,5766.574,518.017,0.0,401.48297,1798.1406,620.625,5112.427,642.99405,503.4722,14147.12,558.4931,2.0835571,1896.2386,1234.5938,983.6332,3069.8867,444.85,5336.0,532.56255,5267.365,0.0
2022-10-07 23:00:00,1538.1944,1283.0161,327.32764,0.0,1589.742,35145.0,1557.626,19003.535,491.52,4551.2715,497.89765,0.0,401.48297,1798.1406,606.87494,4517.8486,641.5473,494.79166,14021.689,558.4931,2.0835571,1896.2386,714.9219,983.6332,3069.8867,448.75598,965.9844,514.5376,6264.1094,0.0
2022-10-08 00:00:00,1538.1944,1075.3446,261.9525,0.0,1689.996,35482.0,1658.314,18716.457,551.52,4150.1455,556.1082,0.0,401.48297,1798.1406,664.56246,4190.749,707.3749,555.5555,14245.8125,558.4931,2.0835571,1896.2386,1198.4375,983.6332,3069.8867,266.042,0.0,567.785,7345.7793,0.0
2022-10-08 01:00:00,1539.9306,1020.21173,232.20369,0.0,1698.025,31602.0,1672.202,19136.852,652.0,4148.7607,655.6877,0.0,401.48297,1798.1406,755.1563,4448.1396,791.739,656.25,13830.014,558.4931,2.0835571,1896.2386,976.46875,983.6332,3069.8867,236.096,0.0,666.2813,7231.4053,0.0
2022-10-08 02:00:00,1538.1944,582.3181,287.08984,5927.3667,1717.121,32298.0,1690.4299,19803.195,721.76,3877.7822,724.8621,0.0,401.48297,1798.1406,829.375,4219.0557,857.65696,729.1666,13391.155,558.4931,2.0835571,1896.2386,748.5781,983.6332,3069.8867,289.26098,0.0,733.0475,5862.964,0.0
2022-10-08 03:00:00,1536.4584,686.27045,293.5098,5963.1895,1759.8699,31965.0,1734.0469,19647.441,735.83996,4425.802,738.53874,0.0,401.48297,1798.1406,914.18755,4843.83,943.19665,822.9166,13309.974,558.4931,2.0835571,1896.2386,986.3594,983.6332,3069.8867,289.26098,0.0,746.9925,5419.0137,0.0
2022-10-08 04:00:00,1536.4584,713.89606,312.8601,8404.679,1724.065,30160.0,1697.591,21024.07,725.28,5510.9287,729.7224,0.0,401.48297,1798.1406,968.5,4901.499,991.5727,887.1528,13314.67,558.4931,2.0835571,1896.2386,708.6875,983.6332,3069.8867,310.96098,0.0,743.4463,6849.8623,0.0
2022-10-08 05:00:00,1519.0971,11976.515,355.9914,17296.11,1504.027,22922.0,1488.186,19427.965,682.72,10794.162,698.4131,0.0,401.48297,1798.1406,947.8438,7013.118,993.8332,899.3055,13856.2705,558.4931,2.0835571,1896.2386,1104.375,983.6332,3069.8867,336.78398,0.0,740.50003,11036.18,0.0
2022-10-08 06:00:00,1512.1527,15317.688,321.4502,18507.68,1410.717,23730.0,1392.489,18244.484,552.15997,10920.195,575.4363,1198.8726,401.48297,1798.1406,728.125,11231.110834,818.05193,744.7917,13665.307,558.4931,2.0835571,1896.2386,863.9844,983.6332,3069.8867,343.294,8786.5,625.17875,11503.27,0.0
2022-10-08 07:00:00,1510.4166,15608.368,339.1729,18314.068,1236.4659,23475.0,1219.757,18261.36,460.96,8095.5674,474.16133,0.0,401.48297,1798.1406,582.8438,10378.3775,642.63237,541.6666,13795.912,633.78584,0.0,1896.2386,737.21875,983.6332,3069.8867,368.03198,4557.0,501.71,6255.9014,0.0
2022-10-08 08:00:00,1512.1527,15042.203,540.4523,28861.543,1593.431,41416.0,1551.116,17412.703,374.08,6289.4297,385.65874,839.9614,397.28728,1713.5312,530.24995,4676.84853,582.13973,447.91666,12840.023,567.9657,0.0,1896.2386,960.1875,983.6332,3069.8867,440.50997,5810.875,424.32314,8911.906,0.0
2022-10-08 09:00:00,1513.8888,15133.591,683.8616,14934.029,1633.142,41688.0,1593.2139,16203.1875,392.95998,7224.8203,407.81265,1016.4607,422.7507,1556.3906,561.3438,2127.8717,607.81974,465.2778,13327.484,589.8406,0.0,1896.2386,1119.9062,983.6332,3069.8867,656.64196,6799.375,455.51315,10480.072,0.0
2022-10-08 10:00:00,1517.361,15320.475,811.8087,12410.513,1626.632,42298.0,1587.3549,16059.697,407.36,8129.12,424.202,1049.0647,440.98023,1614.125,576.9688,2601.563,619.3938,487.84724,13778.436,606.2468,0.5034332,1896.2386,1097.625,983.6332,3069.8867,832.846,8328.75,476.33752,10699.705,0.0
2022-10-08 11:00:00,1519.0971,15567.851,853.8549,11049.455,1569.561,41132.0,1528.3309,16125.316,315.99998,7228.242,332.53458,2272.416,356.9943,2032.5781,496.15628,3198.1162,548.23136,430.55558,12717.972,540.4267,1.0002747,1896.2386,1201.4375,983.6332,3069.8867,861.48995,5132.375,391.36,10120.363,0.0
2022-10-08 12:00:00,1519.0971,15523.882,790.5595,8727.491,1581.9299,41099.0,1542.002,15688.641,318.24,6041.8245,331.5173,1881.1621,346.21575,1694.7188,496.53125,548.49866,541.6305,414.93052,11907.998,528.0244,0.0,1896.2386,954.8906,983.6332,3069.8867,841.092,5851.25,385.8275,10639.648,0.0
2022-10-08 13:00:00,1520.8333,15332.2295,602.39136,11151.533,1599.7239,35379.0,1567.3909,15260.643,372.48,6765.448,384.41542,805.7606,398.66176,1242.4375,538.65623,512.82837,581.1451,437.5,12687.002,559.37195,0.0,1896.2386,799.65625,983.6332,3069.8867,600.656,0.0,432.4169,10702.953,0.0
2022-10-08 14:00:00,1522.5694,15026.121,473.1783,12197.873,1585.4019,37285.0,1550.031,15866.355,457.44,5252.253,469.8662,0.0,472.23076,1171.0,588.3125,596.1471,626.62756,480.9028,13565.902,605.9539,0.0,1896.2386,1187.0625,983.6332,3069.8867,466.76698,0.0,495.3244,9579.875,0.0
2022-10-08 15:00:00,1527.7779,13249.297,408.2553,12484.257,1597.7709,37307.0,1563.702,16849.254,525.76,6074.9844,535.53665,0.0,539.94036,1293.0938,646.5312,647.225,675.9983,527.7778,14063.84,653.8053,0.0,1896.2386,804.84375,983.6332,3069.8867,406.22398,0.0,557.65504,8516.904,0.0
2022-10-08 16:00:00,1529.514,13029.4795,497.14014,24301.576,1575.637,36056.0,1542.436,16552.73,532.48,7708.0117,547.97,0.0,558.6039,1683.2812,675.9063,725.6079,703.48674,569.4445,13629.743,685.1529,0.0,1896.2386,1417.75,983.6332,3069.8867,457.86998,0.0,581.1838,9566.639,0.0
2022-10-08 17:00:00,1531.25,13249.41,528.78784,23984.111,1478.855,36732.0,1441.531,16895.312,390.4,7853.118,415.04657,2354.5132,432.6612,2415.9688,560.53126,6427.7314,606.9155,517.3611,12477.946,612.20384,2.199585,1896.2386,1273.5938,983.6332,3069.8867,529.697,5647.25,461.72628,8956.314,0.0
2022-10-08 18:00:00,1529.514,13230.675,528.607,23858.713,1487.9689,38969.0,1445.6539,15783.125,332.32,6232.7391,341.2379,2534.3418,363.5772,2043.0312,517.93754,4579.834,543.16765,409.7222,12327.342,525.6806,0.0,1896.2386,820.1719,983.6332,3069.8867,527.744,5013.25,409.59188,11673.674,0.0
2022-10-08 19:00:00,1529.514,12614.744,559.2601,17720.777,1611.8759,39784.0,1570.429,16358.258,384.8,6173.8643,393.79692,768.0978,404.01483,1363.1094,528.375,7918.506,578.7037,432.2917,12710.122,536.7158,0.0,1896.2386,687.53125,983.6332,3069.8867,566.37,4135.25,433.8425,9872.857,0.0
2022-10-08 20:00:00,1527.7779,11597.84,602.02966,17236.121,1671.3339,39107.0,1632.491,17223.172,410.88,6777.0723,424.31504,0.0,416.31252,1265.7656,569.6875,7337.677,624.0053,468.75,14101.352,536.7158,0.0,1896.2386,871.7656,983.6332,3069.8867,614.11,5067.125,463.19315,10187.477,0.0
2022-10-08 21:00:00,1527.7779,10564.213,645.61304,16686.545,1739.689,38726.0,1701.7139,17228.473,460.16,7216.9873,472.80496,0.0,416.31252,1265.7656,608.00004,6953.4355,684.49795,534.7222,14743.763,536.7158,0.0,1896.2386,1125.9062,983.6332,3069.8867,663.152,8315.5,504.75127,10068.795,0.0
2022-10-08 22:00:00,1529.514,2023.4106,759.81604,14671.708,1793.505,38891.0,1757.2659,17479.758,541.92,6007.46,550.11755,0.0,416.31252,1265.7656,666.9687,5536.575,723.9222,581.5972,14648.516,536.7158,0.0,1896.2386,418.46875,983.6332,3069.8867,797.692,10654.75,577.53,9461.098,0.0
2022-10-08 23:00:00,1534.7223,1328.0089,761.082,0.0,1770.069,38236.0,1735.132,18285.14,601.28,4919.6045,606.0675,0.0,416.31252,1265.7656,705.28126,5259.6123,747.1608,612.8472,14338.461,536.7158,0.0,1896.2386,809.9844,983.6332,3069.8867,808.325,7782.625,621.64503,7689.2,0.0
2022-10-09 00:00:00,1534.7223,1115.5938,613.78455,67.56662,1607.1019,27512.0,1585.8359,19087.738,677.59997,4242.1846,681.23245,0.0,416.31252,1265.7656,771.6875,4332.418,803.8556,675.3472,14060.475,536.7158,0.0,1896.2386,812.2344,983.6332,3069.8867,614.32695,0.0,690.15753,6714.416,0.0
2022-10-09 01:00:00,1531.25,1071.5015,457.5353,0.0,1597.1199,27213.0,1577.156,18903.094,715.99996,3971.3628,717.7412,0.0,416.31252,1265.7656,818.5625,5049.3857,842.37564,720.4861,13594.944,536.7158,0.0,1896.2386,767.875,983.6332,3069.8867,474.796,0.0,728.98,5559.704,0.0
2022-10-09 02:00:00,1534.7223,659.9029,368.46964,0.0,1521.604,23004.0,1504.244,19167.04,730.08,3832.0156,732.096,0.0,416.31252,1265.7656,860.7812,4404.411,878.0924,762.1528,13442.416,536.7158,0.0,1896.2386,907.34375,983.6332,3069.8867,370.636,0.0,738.4725,4690.26,0.0
2022-10-09 03:00:00,1531.25,690.2501,345.6833,9291.859,1517.264,23356.0,1500.772,18912.363,732.63997,3835.683,739.7821,0.0,416.31252,1265.7656,875.65625,4954.05,895.9056,781.25,13590.966,536.7158,0.0,1896.2386,584.0156,983.6332,3069.8867,324.415,0.0,745.20504,4942.7207,0.0
2022-10-09 04:00:00,1529.514,808.7894,468.1147,16648.352,1566.957,23862.0,1550.465,21571.926,724.95997,4641.1797,728.9312,0.0,416.31252,1265.7656,886.99996,5070.885,907.20844,798.6111,13513.282,536.7158,0.0,1896.2386,561.8125,983.6332,3069.8867,453.74697,0.0,740.5788,5453.6006,0.0
2022-10-09 05:00:00,1519.0971,9773.603,497.95395,13564.685,1488.6199,23463.0,1483.846,18760.355,678.88,8414.65,689.37063,0.0,416.31252,1265.7656,829.31244,7182.67,866.42796,763.88896,13766.731,536.7158,0.0,1896.2386,745.40625,983.6332,3069.8867,483.91,0.0,714.67507,7445.714,0.0
2022-10-09 06:00:00,1513.8888,12529.235,412.3243,11004.41,1432.2,30202.0,1405.726,17708.785,460.96,10172.846,487.95098,1501.3564,416.31252,1265.7656,638.0625,10959.178278,714.15657,619.7917,15187.018,536.7158,0.0,1896.2386,922.9531,983.6332,3069.8867,410.34698,0.0,535.06625,9222.699,0.0
2022-10-09 07:00:00,1512.1527,12474.163,421.8186,18508.486,1056.79,10322.0,1053.969,21053.875,372.63998,5611.0586,381.3636,0.0,416.31252,1265.7656,488.57814,7790.287,530.0564,434.0278,11807.484,536.7158,0.0,1896.2386,998.03125,983.6332,3069.8867,421.414,0.0,405.4894,5305.052,0.0
2022-10-09 08:00:00,1512.1527,13017.62,412.59558,19166.166,1375.129,30430.0,1346.485,18920.629,340.48,2285.9355,342.82032,253.43451,416.31252,1265.7656,432.7656,6587.6568,495.78634,397.56945,10095.012,536.7158,0.0,1896.2386,1109.5625,983.6332,3069.8867,384.307,0.0,352.73,4115.7773,0.0
2022-10-09 09:00:00,1512.1527,13701.527,403.91507,19092.816,1491.8749,36740.0,1454.3339,17479.41,378.4,3934.726,381.3636,383.323,416.31252,1265.7656,501.3437,3878.9507,542.0826,420.1389,11090.106,536.7158,0.0,1896.2386,1046.6875,983.6332,3069.8867,385.175,0.0,401.5019,6905.539,0.0
2022-10-09 10:00:00,1512.1527,15844.865,588.3759,17286.055,1344.9659,30251.0,1317.8409,19163.887,376.47998,4195.165,383.39815,623.83765,416.31252,1265.7656,495.64064,4291.2602,526.98207,418.4028,11219.402,516.6963,0.0,1896.2386,1154.8125,983.6332,3069.8867,7110.439,8403.0,401.19562,6517.802,0.0
2022-10-09 11:00:00,1513.8888,14940.725,656.102,16232.084,1377.95,40769.0,1332.814,19496.969,375.35998,5472.83,382.26783,1665.3909,416.31252,1265.7656,524.7812,4437.794,527.70543,409.7222,10733.807,511.81346,0.0,1896.2386,1129.125,983.6332,3069.8867,7110.439,6460.625,422.49814,9144.01,0.0
2022-10-09 12:00:00,1517.361,15150.865,747.0665,14541.113,1578.0239,41459.0,1535.275,15718.803,427.68,4724.6104,436.52228,0.0,440.11214,1386.75,567.4375,4811.373,584.12904,440.97224,11699.07,556.247,0.0,1896.2386,1002.5156,983.6332,3069.8867,7110.439,6370.625,466.45564,9545.947,0.0
2022-10-09 13:00:00,1519.0971,14459.795,769.03906,16300.896,1642.69,41387.0,1538.53,15156.373,581.6,811.3634,581.65294,0.0,575.8206,1105.5,663.59377,5837.8467,673.6473,524.3056,12869.501,645.11395,0.0,1896.2386,985.78125,983.6332,3069.8867,7110.439,4696.0,585.47,5650.083,0.0
2022-10-09 14:00:00,1519.0971,14070.975,808.6439,14950.312,1681.0989,41756.0,7110.439,14705.725,640.0,1486.1914,641.1068,0.0,643.8195,1093.9531,722.3438,5800.3145,737.12385,612.8472,12911.85,721.3833,0.0,1896.2386,922.1406,983.6332,3069.8867,7110.439,7086.875,643.81623,2184.5332,0.0
2022-10-09 15:00:00,1522.5694,13351.853,825.372,14431.054,1690.647,41759.0,7110.439,14892.227,609.76,3255.167,611.4929,0.0,614.6668,1227.75,705.43754,8209.543,743.2726,631.9444,12921.464,734.0785,0.0,1896.2386,1082.3438,983.6332,3069.8867,7110.439,6326.75,619.72505,4024.5913,0.0
2022-10-09 16:00:00,1527.7779,13435.909,806.74506,15007.102,1700.846,41758.0,7110.439,14885.748,561.92,5854.0186,567.9763,0.0,580.23334,1594.5625,680.125,9049.152,732.06013,623.2639,13130.896,726.65673,0.0,1896.2386,1219.9688,983.6332,3069.8867,7110.439,7121.125,587.08876,6074.199,0.0
2022-10-09 17:00:00,1527.7779,14212.162,718.4028,17464.918,1613.395,41399.0,7110.439,15438.475,382.08,6987.084,399.33538,2301.6313,580.23334,1594.5625,554.1563,9471.0466,635.9411,538.1944,13576.261,633.5905,1.0352478,1896.2386,1303.2188,983.6332,3069.8867,7110.439,9101.75,448.33377,9537.949,0.0
2022-10-09 18:00:00,1531.25,14329.287,675.6332,18511.344,1559.5789,41084.0,7110.439,16910.57,358.87998,3937.373,361.24423,1881.134,580.23334,1594.5625,492.29687,5149.2363,549.3164,437.5,11864.241,543.6493,0.0,1896.2386,823.0469,983.6332,3069.8867,7110.439,10378.0,396.32753,8557.025,0.0
2022-10-09 19:00:00,1534.7223,12524.5625,723.0143,17695.445,1599.9409,41195.0,7110.439,14485.082,375.35998,5510.3164,385.77178,360.52295,580.23334,1594.5625,513.4375,4002.102,563.15106,430.55558,12348.335,537.2041,0.0,1896.2386,755.7969,983.6332,3069.8867,7110.439,7721.25,417.255,8178.6045,0.0
2022-10-09 20:00:00,1534.7223,10840.11,808.82477,10613.637,1636.8309,40090.0,7110.439,12808.619,425.12,7751.0195,439.5741,0.0,580.23334,1594.5625,588.78124,611.69006,627.62225,468.75,13693.22,537.2041,0.0,1896.2386,690.75,983.6332,3069.8867,7110.439,6710.375,481.16627,10381.592,0.0
2022-10-09 21:00:00,1529.514,9665.446,822.1168,10078.668,1679.7969,41696.0,7110.439,12947.723,497.6,6749.7,507.73126,0.0,580.23334,1594.5625,656.6875,0.0,700.05065,538.1944,14236.396,537.2041,0.0,1896.2386,648.34375,983.6332,3069.8867,7110.439,6353.0,547.9513,11604.836,0.0
2022-10-09 22:00:00,1534.7223,827.76227,785.5863,10846.399,1501.8569,21640.0,7110.439,16502.867,648.96,5809.4863,655.6877,0.0,580.23334,1594.5625,765.68747,0.0,795.9889,656.25,13880.859,537.2041,0.0,1896.2386,606.09375,983.6332,3069.8867,7110.439,0.0,675.7525,9878.521,0.0
2022-10-09 23:00:00,1536.4584,1046.5504,802.7665,8293.834,1397.9139,22298.0,7110.439,15162.051,697.28,4729.2256,701.4649,0.0,580.23334,1594.5625,800.0313,0.0,806.297,677.0834,13803.624,537.2041,0.0,1896.2386,605.8281,983.6332,3069.8867,7110.439,0.0,712.1088,6067.756,0.0
2022-10-10 00:00:00,1534.7223,1465.0422,594.61505,87.11005,1408.5469,22339.0,7110.439,16156.879,698.39996,4860.8584,702.82125,0.0,580.23334,1594.5625,805.5937,751.1832,816.5148,689.2361,13855.74,537.2041,0.0,1896.2386,675.78125,983.6332,3069.8867,7110.439,0.0,718.7088,5817.7334,0.0
2022-10-10 01:00:00,1536.4584,1340.1179,440.44556,0.0,1400.952,22458.0,7110.439,16634.445,699.84,4594.1904,703.16035,0.0,580.23334,1594.5625,800.0313,3240.2217,811.27024,685.7639,13896.926,537.2041,0.0,1896.2386,675.7969,983.6332,3069.8867,7110.439,0.0,714.12873,5336.036,0.0
2022-10-10 02:00:00,1536.4584,1310.5471,360.5125,0.0,1398.999,22372.0,7110.439,16745.906,681.44,4587.8477,684.51035,0.0,580.23334,1594.5625,773.4375,4661.3047,794.99424,670.1389,14043.495,537.2041,0.0,1896.2386,675.5625,983.6332,3069.8867,7110.439,0.0,694.3575,4869.0605,0.0
2022-10-10 03:00:00,1536.4584,1323.465,321.26935,2866.6475,1410.4999,24465.0,7110.439,15452.391,664.32,4728.9844,667.4428,0.0,580.23334,1594.5625,759.3125,4618.5938,780.07454,656.25,13769.439,537.2041,0.0,1896.2386,606.40625,983.6332,3069.8867,7110.439,0.0,679.45254,5051.0615,0.0
2022-10-10 04:00:00,1534.7223,1345.0236,450.1207,15014.703,1353.6459,24063.0,7110.439,14137.426,626.56,5409.9453,629.3517,0.0,580.23334,1594.5625,731.5937,4499.4697,747.61283,621.5278,14269.715,537.2041,0.0,1896.2386,674.375,983.6332,3069.8867,7110.439,0.0,646.88253,5264.871,0.0
2022-10-10 05:00:00,1526.0417,11524.183,468.6572,14902.715,1291.3669,24589.0,7110.439,14670.803,498.39997,10388.865,514.5131,0.0,580.23334,1594.5625,648.06247,7223.4326,686.12564,546.875,14651.744,537.2041,0.0,1896.2386,854.8125,983.6332,3069.8867,7110.439,0.0,549.34627,6212.7666,0.0
2022-10-10 06:00:00,1519.0971,14282.399,462.14682,19578.707,1441.0969,36115.0,7110.439,13758.793,405.76,8338.309,422.84563,1752.9138,580.23334,1594.5625,587.4375,8871.599832,627.17015,480.9028,14757.144,537.2041,0.0,1896.2386,1033.1875,983.6332,3069.8867,7110.439,0.0,480.34313,10557.229,0.0
2022-10-10 07:00:00,1513.8888,14780.232,443.1582,22574.396,775.77496,0.0,7110.439,16021.145,380.0,7355.923,395.71843,1372.426,580.23334,1594.5625,545.9688,6545.204195,549.04515,439.2361,13186.439,533.20014,0.0,1896.2386,1001.9375,983.6332,3069.8867,7110.439,0.0,444.115,9769.512,0.0
2022-10-10 08:00:00,1512.1527,17456.537,411.96262,18447.992,1446.3049,39166.0,7110.439,13399.816,361.92,5095.2656,366.55664,804.7495,377.1046,1692.8594,504.7188,6414.29604,534.21587,407.9861,10721.356,516.3056,0.0,1896.2386,979.3125,983.6332,3069.8867,7110.439,0.0,403.85875,8867.506,0.0
2022-10-10 09:00:00,1513.8888,17633.229,567.48846,16323.98,1543.087,41601.0,7110.439,14086.609,408.48,6736.3574,421.37626,718.1627,436.3505,1603.2812,578.4062,6356.6016,603.56987,456.5972,12674.047,581.63756,0.0,1896.2386,1029.3438,983.6332,3069.8867,7110.439,0.0,468.78937,10955.314,0.0
2022-10-10 10:00:00,1513.8888,17596.334,623.73096,15670.964,1592.78,45660.0,7110.439,14251.842,521.43997,7162.127,532.0327,579.56995,541.38714,1709.875,677.4062,958.7024,690.8275,553.8194,12500.431,669.8209,0.0,1896.2386,1306.3438,983.6332,3069.8867,7110.439,0.0,570.0363,11452.906,0.0
2022-10-10 11:00:00,1513.8888,17550.395,620.56616,15594.051,1622.726,41095.0,7110.439,15394.199,504.64,8881.908,522.76427,1504.2192,541.2424,2135.875,695.2188,4963.2434,711.6247,586.8056,12983.03,696.38336,0.0,1896.2386,1127.1875,983.6332,3069.8867,7110.439,0.0,580.1825,12716.318,0.0
2022-10-10 12:00:00,1517.361,17234.037,479.05573,17093.846,1684.137,42399.0,7110.439,16280.107,592.96,6486.132,604.93714,0.0,605.40736,1405.5938,723.8437,3897.2085,742.36834,612.8472,13135.85,722.0669,0.0,1896.2386,969.84375,983.6332,3069.8867,7110.439,0.0,630.5825,10864.605,0.0
2022-10-10 13:00:00,1517.361,17369.668,488.7309,17168.158,1677.8439,42219.0,7110.439,16872.469,664.64,3525.5464,668.79916,0.0,668.63185,1191.3594,758.62503,654.06213,777.2714,656.25,12275.318,762.88706,0.0,1896.2386,924.7969,983.6332,3069.8867,7110.439,5686.5,676.57626,6590.252,0.0
2022-10-10 14:00:00,1517.361,17462.092,506.63446,16920.08,1703.0159,40956.0,7110.439,16883.938,716.16,2989.8022,718.75846,0.0,718.03963,1097.1719,812.3437,1429.9696,823.38685,710.0695,12420.73,811.03146,0.0,1896.2386,950.625,983.6332,3069.8867,7110.439,5274.625,725.0775,5185.002,0.0
2022-10-10 15:00:00,1520.8333,14854.322,525.98474,16713.91,1769.2009,40889.0,7110.439,16831.086,707.2,5156.4834,713.107,0.0,720.7162,1473.1406,866.87505,1504.28344,885.68795,774.3056,12340.191,874.2149,0.0,1896.2386,1001.84375,1137.7159,851.8417,7110.439,5454.5,734.03627,7864.919,0.0
2022-10-10 16:00:00,1520.8333,15528.861,525.4422,16820.54,1730.575,36801.0,7110.439,17288.902,694.72,8178.385,706.66426,391.18848,718.69063,1862.5312,909.46877,714.6449,929.54284,829.86104,12080.386,923.9218,0.0,1896.2386,1075.0938,1158.6039,1084.0676,7110.439,10248.25,734.7938,9813.754,0.0
2022-10-10 17:00:00,1520.8333,15660.218,524.538,20145.605,1644.426,36956.0,7110.439,17510.707,552.15997,12611.104,593.4081,2312.898,615.8966,2465.6875,769.37497,6504.0186,820.855,750.0,12684.211,835.25014,2.5892944,1896.2386,1274.875,1059.5895,893.2285,7110.439,9387.25,650.0688,12377.297,0.0
2022-10-10 18:00:00,1520.8333,15439.745,500.48575,11299.094,1538.53,36889.0,7110.439,17542.703,428.32,8965.539,447.8253,1875.519,467.8904,1965.0938,607.3438,5557.0625,663.88166,559.0278,14617.17,660.2506,0.0,1896.2386,624.7344,906.32063,506.5075,7110.439,10612.0,500.315,10860.66,0.0
2022-10-10 19:00:00,1520.8333,14665.235,426.06845,10454.741,1535.275,37309.0,7110.439,17764.5,369.12,8026.4583,385.4327,933.8202,402.92975,1353.5625,533.12504,4594.1387,579.78874,447.91666,13420.291,564.45,0.0,1896.2386,598.6719,831.17825,2616.5332,7110.439,12330.75,436.1844,9264.932,0.0
2022-10-10 20:00:00,1522.5694,13776.665,429.5045,10492.098,1328.04,27564.0,7110.439,18300.035,327.04,5465.3086,334.68217,1135.8267,351.7859,1428.8438,459.9219,6571.2646,520.10995,401.04166,11737.728,516.50095,0.5645294,1896.2386,596.4531,748.9827,2510.6152,7110.439,10116.0,368.0425,7575.29,0.0
2022-10-10 21:00:00,1527.7779,12548.912,460.4288,10253.636,1299.83,27794.0,7110.439,18076.582,363.52,7288.4921,376.1642,841.73694,351.7859,1428.8438,528.25,7392.784,550.85355,411.4583,11974.149,516.50095,0.5645294,1896.2386,551.375,736.5042,2370.1562,7110.439,10091.75,424.17815,10384.906,0.0
2022-10-10 22:00:00,1529.514,11810.432,513.2352,10051.443,1334.5499,28189.0,7110.439,17538.707,388.96,7447.126,402.95234,405.081,351.7859,1428.8438,552.43754,7587.499,579.78874,430.55558,12725.023,516.50095,0.5645294,1896.2386,666.3281,774.21105,2704.606,7110.439,11029.5,447.96503,10725.084,0.0
2022-10-10 23:00:00,1538.1944,1993.2295,621.1991,3327.1392,1356.467,27068.0,7110.439,17818.844,493.76,694.2578,496.6543,0.0,351.7859,1428.8438,587.90624,5795.6074,600.8572,451.3889,13068.903,516.50095,0.5645294,1896.2386,530.8125,827.6517,2492.5547,7110.439,2972.8125,501.2463,8682.098,0.0
2022-10-11 00:00:00,1543.4028,1889.1045,478.5132,82.1061,1463.665,26629.0,7110.439,17633.215,607.67996,0.0,607.42384,0.0,351.7859,1428.8438,673.125,6758.8096,683.232,517.3611,13956.203,516.50095,0.5645294,1896.2386,740.90625,948.0966,2464.5,7110.439,0.0,601.7738,3563.4292,0.0
2022-10-11 01:00:00,1548.6112,1636.2289,369.6451,0.0,1507.2819,27168.0,7110.439,17779.164,678.72,1134.7456,679.98916,0.0,351.7859,1428.8438,740.5938,4527.244,754.84663,616.3195,14169.159,516.50095,0.5645294,1896.2386,583.6406,1010.4892,2566.1143,7110.439,0.0,680.7063,1750.3958,0.0
2022-10-11 02:00:00,1548.6112,1588.3987,311.68463,0.0,1547.21,27639.0,7110.439,18044.062,681.12,1837.0593,681.45853,0.0,351.7859,1428.8438,768.93747,4788.87686,785.4999,651.0417,13928.933,516.50095,0.5645294,1896.2386,561.8594,1046.8397,2513.0688,7110.439,0.0,684.7988,3361.234,0.0
2022-10-11 03:00:00,1546.875,1619.977,421.54736,13485.318,1559.5789,27471.0,7110.439,18230.086,703.83996,3370.1514,705.534,0.0,351.7859,1428.8438,800.0313,4340.545,817.23815,685.7639,14062.259,516.50095,0.5645294,1896.2386,539.875,1066.3713,2435.6772,7110.439,0.0,707.6363,4014.0947,0.0
2022-10-11 04:00:00,1546.875,1673.4956,468.2051,13757.703,1579.3259,27936.0,7110.439,18376.227,720.16,2942.4512,720.9061,0.0,351.7859,1428.8438,816.7813,4643.043,839.84375,711.8056,13803.888,516.50095,0.5645294,1896.2386,633.7031,1086.988,2601.9097,7110.439,0.0,726.08757,4142.454,0.0
2022-10-11 05:00:00,1536.4584,13907.907,523.1817,15792.817,1573.4669,27577.0,7110.439,19526.328,672.32,7202.448,678.6328,0.0,351.7859,1428.8438,794.0937,7478.9385,823.38685,704.8611,14305.737,516.50095,0.5645294,1896.2386,703.0156,1071.5255,2541.2754,7110.439,0.0,698.9838,5118.799,0.0
2022-10-11 06:00:00,1527.7779,15170.526,455.54602,17392.088,1670.0319,46303.0,7110.439,20570.71,575.52,7702.33,583.46146,1398.4148,351.7859,1428.8438,722.49997,5770.1104,771.12263,656.25,13760.316,516.50095,0.5645294,1896.2386,1365.4375,1005.6063,2277.3906,7110.439,0.0,627.17754,10193.699,0.0
2022-10-11 07:00:00,1526.0417,15066.815,388.99542,17739.72,1854.916,44757.0,7110.439,17217.262,565.27996,4519.495,570.34993,0.0,351.7859,1428.8438,669.3125,10951.0959,750.5064,637.1528,13243.146,747.7504,0.0,1896.2386,885.4375,1123.3385,2606.1245,7110.439,0.0,587.4075,7056.63,0.0
